1350350350	-0.604954	0.718245
1352352352	-0.582351	0.735503
1354354354	-0.559445	0.752279
1356356356	-0.534558	0.763530
1358358358	-0.510273	0.777056
1360360360	-0.483305	0.793255
1362362362	-0.460478	0.807106
1364364364	-0.434892	0.818126
1366366366	-0.409170	0.827333
1368368368	-0.382539	0.838158
1370370370	-0.355167	0.847510
1372372372	-0.329107	0.856858
1374374374	-0.302060	0.864337
1376376376	-0.275875	0.876281
1378378378	-0.249083	0.882069
1380380380	-0.220465	0.886481
1382382382	-0.194520	0.896180
1384384384	-0.167144	0.900638
1386386386	-0.139935	0.905703
1388388388	-0.111685	0.914946
1390390390	-0.087242	0.912491
1392392392	-0.060081	0.916015
1394394394	-0.032653	0.920223
1396396396	-0.004042	0.920710
1398398398	0.023816	0.922219
1400400400	0.050119	0.923140
1402402402	0.078756	0.924870
1404404404	0.106102	0.922124
1406406406	0.131480	0.919665
1408408408	0.159753	0.920800
1410410410	0.187090	0.915578
1412412412	0.214521	0.913374
1414414414	0.239209	0.906241
1416416416	0.271482	0.909087
1418418418	0.298424	0.901204
1420420420	0.321701	0.891131
1422422422	0.345388	0.881413
1424424424	0.372323	0.873356
1426426426	0.394552	0.861305
1428428428	0.418326	0.849430
1430430430	0.439746	0.835443
1432432432	0.462914	0.822701
1434434434	0.485911	0.810926
1436436436	0.506507	0.796171
1438438438	0.529313	0.782060
1440440440	0.552194	0.768023
1442442442	0.569607	0.750849
1444444444	0.591404	0.734332
1446446446	0.610796	0.716918
1448448448	0.630274	0.699052
1450450450	0.648998	0.681891
1452452452	0.666822	0.664070
1454454454	0.684514	0.644614
1456456456	0.702150	0.625018
1458458458	0.718854	0.605649
1460460460	0.736197	0.585432
1462462462	0.750637	0.564952
1464464464	0.766819	0.543302
1466466466	0.780698	0.521806
1468468468	0.794371	0.500519
1470470470	0.808744	0.478629
1472472472	0.821924	0.454872
1474474474	0.834242	0.434723
1476476476	0.845603	0.411024
1478478478	0.857070	0.387083
1480480480	0.868757	0.363993
1482482482	0.878754	0.340420
1484484484	0.885665	0.314804
1486486486	0.894921	0.290154
1488488488	0.901399	0.265892
1490490490	0.909242	0.241004
1492492492	0.914464	0.215458
1494494494	0.919946	0.189706
1496496496	0.924932	0.163069
1498498498	0.928092	0.137316
1500500500	0.933302	0.110284
1502502502	0.934050	0.084590
1504504504	0.934195	0.058119
1506506506	0.934802	0.030330
1508508508	0.934210	0.004418
1510510510	0.933523	-0.022665
1512512512	0.931344	-0.050071
1514514514	0.927478	-0.076660
1516516516	0.924002	-0.104027
1518518518	0.919461	-0.131787
1520520520	0.914890	-0.158211
1522522522	0.907681	-0.187022
1524524524	0.901032	-0.213938
1526526526	0.892392	-0.240085
1528528528	0.883376	-0.267336
1530530530	0.874593	-0.294167
1532532532	0.863577	-0.320957
1534534534	0.852762	-0.347298
1536536536	0.841370	-0.374164
1538538538	0.827443	-0.399024
1540540540	0.813323	-0.424879
1542542542	0.797143	-0.449988
1544544544	0.782089	-0.474424
1546546546	0.764878	-0.499804
1548548548	0.748442	-0.523819
1550550550	0.730592	-0.548713
1552552552	0.710269	-0.570409
1554554554	0.690606	-0.594527
1556556556	0.668314	-0.616831
1558558558	0.647814	-0.637875
1560560560	0.625752	-0.657651
1562562562	0.601898	-0.678464
1564564564	0.576649	-0.698059
1566566566	0.551911	-0.717769
1568568568	0.525042	-0.738526
1570570570	0.498437	-0.753552
1572572572	0.472612	-0.773936
1574574574	0.443075	-0.786625
1576576576	0.414624	-0.803698
1578578578	0.384149	-0.815663
1580580580	0.354168	-0.828063
1582582582	0.321016	-0.839285
1584584584	0.289567	-0.851153
1586586586	0.257668	-0.862386
1588588588	0.225031	-0.869328
1590590590	0.191909	-0.877803
1592592592	0.157569	-0.885167
1594594594	0.123808	-0.889965
1596596596	0.089366	-0.895758
1598598598	0.055011	-0.897614
1600600600	0.020211	-0.898825
1602602602	-0.014278	-0.898705
1604604604	-0.049959	-0.897785
1606606606	-0.086536	-0.891339
1608608608	-0.123280	-0.888996
1610610610	-0.157207	-0.883022
1612612612	-0.192216	-0.878037
1614614614	-0.227857	-0.869298
1616616616	-0.262705	-0.860190
1618618618	-0.298591	-0.847982
1620620620	-0.332355	-0.836015
1622622622	-0.366877	-0.820238
1624624624	-0.401899	-0.806048
1626626626	-0.434593	-0.787227
1628628628	-0.466558	-0.766454
1630630630	-0.498379	-0.747019
1632632632	-0.531201	-0.722846
1634634634	-0.562618	-0.700559
1636636636	-0.591636	-0.675445
1638638638	-0.620370	-0.649636
1640640640	-0.647867	-0.621545
1642642642	-0.673441	-0.593698
1644644644	-0.697725	-0.563201
1646646646	-0.721570	-0.531131
1648648648	-0.744283	-0.498408
1650650650	-0.763415	-0.467298
1652652652	-0.784794	-0.431831
1654654654	-0.801904	-0.396770
1656656656	-0.822144	-0.361969
1658658658	-0.834281	-0.325244
1660660660	-0.850061	-0.288176
1662662662	-0.862360	-0.250943
1664664664	-0.873152	-0.212100
1666666666	-0.883521	-0.175744
